model,1.0,1.5,2.0,3.0,3.5,4.0,4.5,5.0,6.0
deepseek_coder_v2_lite,0.9426666666666667,0.012,0.036,0.002,0.0,0.007333333333333333,0.0,0.0,0.0
llama31_8b,0.0,0.0,0.007333333333333333,0.6853333333333333,0.016,0.18466666666666667,0.006666666666666667,0.1,0.0
qwen25_coder_14b,0.0,0.0,0.0,0.20266666666666666,0.014,0.07533333333333334,0.01,0.698,0.0
qwen25_coder_32b,0.0,0.0,0.002,0.08866666666666667,0.006,0.6826666666666666,0.009333333333333334,0.21133333333333335,0.0
qwen25_coder_7b,0.04533333333333334,0.012,0.9426666666666667,0.0,0.0,0.0,0.0,0.0,0.0
qwen3_32b,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.020666666666666667,0.976
