component,ss,pct
model,379.83249999999987,6.125656027771447
task_id,2627.4928048780484,42.37424953927673
prompt_id,0.09792682926829285,0.0015792910611594942
run_index,0.10414634146341492,0.001679594727559414
temperature,0.001097560975609758,1.7700647011750248e-05
residual,3193.1543292682927,51.496817846516066
